behavioral_metric,binary_branch_coverage,binary_coverage_data_valid,binary_coverage_source,binary_function_coverage,binary_instrumentation_error,binary_statement_coverage,branch_coverage,coverage_data_valid,coverage_source,execution_metric,function_coverage,iteration,new_path_found,reference_branch_coverage,reference_coverage_data_valid,reference_coverage_source,reference_function_coverage,reference_instrumentation_error,reference_statement_coverage,run_id,statement_coverage,target,timestamp,total_inputs,tracking_mode
132.0,,,,,,,51.45,,instrumented,46.0,51.19,397,False,,,,,,,20260409_151209,51.08,json_decoder,2026-04-09 07:24:19.629000+00:00,397,code_execution
30.0,,,,,,,47.83,,instrumented,26.0,46.85,46,False,,,,,,,20260414_133700,46.44,json_decoder,2026-04-14 05:38:31.219000+00:00,46,code_execution
263.0,,,,,,,54.35,,instrumented,49.0,53.15,958,False,,,,,,,20260409_133542,52.63,json_decoder,2026-04-09 06:04:49.623000+00:00,958,code_execution
15.0,,,,,,,41.3,,instrumented,17.0,42.52,38,True,,,,,,,20260409_130402,43.03,json_decoder,2026-04-09 05:05:15.573000+00:00,38,code_execution
23.0,,,,,,,35.51,,instrumented,22.0,34.92,55,False,,,,,,,20260414_131255,34.67,json_decoder,2026-04-14 05:14:39.226000+00:00,55,code_execution
82.0,,,,,,,50.72,,instrumented,39.0,50.33,218,False,,,,,,,20260409_133542,50.15,json_decoder,2026-04-09 05:44:29.583000+00:00,218,code_execution
5.0,,,,,,,26.81,,whitebox_target,159.0,29.93,15,True,,,,,,,20260416_220310,31.27,json_decoder,2026-04-16 14:04:39.776000+00:00,15,code_execution
7.0,,,,,,,39.86,,instrumented,19.0,41.21,55,False,,,,,,,20260416_143405,41.8,json_decoder,2026-04-16 06:35:00.589000+00:00,55,code_execution
15.0,,,,,,,34.06,,instrumented,15.0,33.62,62,False,,,,,,,20260418_183800,33.44,json_decoder,2026-04-18 10:39:21.813000+00:00,62,code_execution
95.0,,,,,,,49.28,,instrumented,40.0,50.11,264,False,,,,,,,20260409_123226,50.46,json_decoder,2026-04-09 04:40:40.300000+00:00,264,code_execution
185.0,,,,,,,53.62,,instrumented,49.0,52.28,628,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:29:56.056000+00:00,628,code_execution
3.0,,,,,,,0.0,,proxy,0.0,0.0,7,False,,,,,,,20260414_234804,0.0,cidrize,2026-04-14 15:49:52.112000+00:00,7,behavioral
53.0,,,,,,,48.55,,instrumented,36.0,46.85,142,True,,,,,,,20260409_133542,46.13,json_decoder,2026-04-09 05:42:18.112000+00:00,142,code_execution
41.0,,,,,,,39.13,,instrumented,26.0,39.91,99,False,,,,,,,20260409_123226,40.25,json_decoder,2026-04-09 04:35:50.501000+00:00,99,code_execution
1.0,,,,,,,0.0,,reference_percentages,0.0,0.0,1,True,,,,,,,20260418_004946,0.0,cidrize,2026-04-17 16:49:46.297000+00:00,1,code_execution
58.0,,,,,,,52.9,,instrumented,34.0,51.63,173,False,,,,,,,20260409_130402,51.08,json_decoder,2026-04-09 05:07:03.899000+00:00,173,code_execution
6.0,,,,,,,37.68,,instrumented,8.0,39.05,7,False,,,,,,,20260409_130402,39.63,json_decoder,2026-04-09 05:04:41.410000+00:00,7,code_execution
7.0,,,,,,,24.29,,instrumented,0.0,37.97,7,False,,,,,,,20260414_211207,42.86,cidrize,2026-04-14 13:14:00.538000+00:00,7,code_execution
54.0,,,,,,,42.03,,instrumented,29.0,43.6,130,False,,,,,,,20260409_151209,44.27,json_decoder,2026-04-09 07:17:55.089000+00:00,130,code_execution
20.0,,,,,,,38.41,,instrumented,194.0,38.83,87,False,,,,,,,20260414_160159,39.01,json_decoder,2026-04-14 08:03:45.181000+00:00,87,code_execution
27.0,,,,,,,40.58,,instrumented,24.0,42.3,64,False,,,,,,,20260409_151209,43.03,json_decoder,2026-04-09 07:16:15.840000+00:00,64,code_execution
6.0,,,,,,,24.29,,instrumented,0.0,37.97,6,True,,,,,,,20260414_153309,42.86,cidrize,2026-04-14 07:34:39.451000+00:00,6,code_execution
13.0,,,,,,,46.38,,instrumented,27.0,46.2,102,False,,,,,,,20260414_234543,46.13,json_decoder,2026-04-14 15:47:08.714000+00:00,102,code_execution
51.0,,,,,,,48.55,,instrumented,35.0,46.42,140,False,,,,,,,20260409_133542,45.51,json_decoder,2026-04-09 05:42:13.915000+00:00,140,code_execution
30.0,,,,,,,30.0,,proxy,23.0,30.0,50,False,,,,,,,20260409_012300,30.0,json_decoder,2026-04-08 17:24:12.085000+00:00,50,code_execution
24.0,,,,,,,39.86,,instrumented,20.0,40.78,33,False,,,,,,,20260414_133700,41.18,json_decoder,2026-04-14 05:38:07.174000+00:00,33,code_execution
15.0,,,,,,,36.96,,instrumented,20.0,38.61,32,False,,,,,,,20260414_125516,39.32,json_decoder,2026-04-14 04:56:24.716000+00:00,32,code_execution
3.0,,,,,,,22.46,,instrumented,4.0,24.08,3,True,,,,,,,20260414_131255,24.77,json_decoder,2026-04-14 05:13:00.290000+00:00,3,code_execution
42.0,,,,,,,50.72,,instrumented,30.0,49.89,102,False,,,,,,,20260409_130402,49.54,json_decoder,2026-04-09 05:06:18.359000+00:00,102,code_execution
260.0,,,,,,,260.0,,proxy,47.0,260.0,950,False,,,,,,,20260409_133542,260.0,json_decoder,2026-04-09 06:04:35.626000+00:00,950,code_execution
12.0,,,,,,,26.81,,instrumented,11.0,29.5,23,False,,,,,,,20260414_131255,30.65,json_decoder,2026-04-14 05:13:41.211000+00:00,23,code_execution
180.0,,,,,,,53.62,,instrumented,47.0,52.71,603,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:55:11.016000+00:00,603,code_execution
11.0,,,,,,,32.61,,proxy,12.0,32.2,32,False,,,,,,,20260418_183800,32.2,json_decoder,2026-04-18 10:38:48.393000+00:00,32,code_execution
121.0,,,,,,,53.62,,instrumented,46.0,52.28,374,False,,,,,,,20260409_133542,51.7,json_decoder,2026-04-09 05:48:41.437000+00:00,374,code_execution
4.0,,,,,,,26.81,,proxy,5.0,31.27,35,False,,,,,,,20260418_170507,31.27,json_decoder,2026-04-18 09:05:47.970000+00:00,35,code_execution
164.0,,,,,,,53.62,,instrumented,47.0,52.71,548,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:53:39.442000+00:00,548,code_execution
15.0,,,,,,,47.83,,instrumented,31.0,47.51,133,False,,,,,,,20260414_234543,47.37,json_decoder,2026-04-14 15:47:35.341000+00:00,133,code_execution
2.0,,,,,,,24.29,,instrumented,0.0,37.97,2,False,,,,,,,20260414_153309,42.86,cidrize,2026-04-14 07:33:12.628000+00:00,2,code_execution
14.0,,,,,,,46.38,,instrumented,27.0,46.2,105,False,,,,,,,20260414_234543,46.13,json_decoder,2026-04-14 15:47:12.098000+00:00,105,code_execution
80.0,,,,,,,49.28,,instrumented,39.0,49.24,212,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:19:56.530000+00:00,212,code_execution
18.0,,,,,,,25.0,,instrumented,0.0,37.5,24,False,,,,,,,20260409_140933,40.62,ipv6_parser,2026-04-09 06:21:07.661000+00:00,24,code_execution
2.0,,,,,,,22.46,,instrumented,2.0,24.08,3,False,,,,,,,20260414_234105,24.77,json_decoder,2026-04-14 15:41:08.315000+00:00,3,code_execution
204.0,,,,,,,53.62,,instrumented,47.0,52.71,704,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:58:02.300000+00:00,704,code_execution
91.0,,,,,,,47.1,,instrumented,36.0,48.81,236,False,,,,,,,20260409_123226,49.54,json_decoder,2026-04-09 04:39:54.888000+00:00,236,code_execution
12.0,,,,,,,47.1,,whitebox_target,202.0,46.85,78,False,,,,,,,20260416_183234,46.75,json_decoder,2026-04-16 10:34:16.555000+00:00,78,code_execution
1.0,,,,,,,28.57,,instrumented,0.0,43.61,1,True,,,,,,,20260414_210400,48.98,cidrize,2026-04-14 13:04:00.543000+00:00,1,code_execution
5.0,,,,,,,24.29,,instrumented,0.0,37.97,5,False,,,,,,,20260409_120201,42.86,cidrize,2026-04-09 04:02:57.613000+00:00,5,code_execution
3.0,,,,,,,27.54,,instrumented,4.0,29.5,5,True,,,,,,,20260418_183800,30.34,json_decoder,2026-04-18 10:38:16.225000+00:00,5,code_execution
4.0,,,,,,,25.36,,proxy,3.0,30.34,14,False,,,,,,,20260418_170507,30.34,json_decoder,2026-04-18 09:05:27.335000+00:00,14,code_execution
34.0,,,,,,,28.99,,whitebox_target,154.0,31.02,198,False,,,,,,,20260417_192418,31.89,json_decoder,2026-04-17 11:24:55.605000+00:00,198,code_execution
234.0,,,,,,,53.62,,instrumented,47.0,52.71,854,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 06:01:58.332000+00:00,854,code_execution
7.0,,,,,,,28.26,,instrumented,12.0,29.72,16,False,,,,,,,20260409_151209,30.34,json_decoder,2026-04-09 07:15:01.776000+00:00,16,code_execution
110.0,,,,,,,50.72,,instrumented,44.0,50.98,321,False,,,,,,,20260409_123226,51.08,json_decoder,2026-04-09 04:42:16.165000+00:00,321,code_execution
7.0,,,,,,,27.54,,instrumented,8.0,29.72,10,False,,,,,,,20260413_211859,30.65,json_decoder,2026-04-13 13:19:25.477000+00:00,10,code_execution
22.0,,,,,,,25.0,,instrumented,0.0,37.5,35,False,,,,,,,20260409_122229,40.62,ipv6_parser,2026-04-09 04:30:34.067000+00:00,35,code_execution
3.0,,,,,,,26.81,,instrumented,10.0,28.85,7,False,,,,,,,20260414_124032,29.72,json_decoder,2026-04-14 04:40:52.601000+00:00,7,code_execution
257.0,,,,,,,53.62,,instrumented,47.0,52.71,943,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 06:04:24.958000+00:00,943,code_execution
3.0,,,,,,,0.0,,proxy,0.0,0.0,8,False,,,,,,,20260416_020331,0.0,ipv4_parser,2026-04-15 18:04:55.798000+00:00,8,behavioral
61.0,,,,,,,45.65,,instrumented,32.0,46.85,158,False,,,,,,,20260409_123226,47.37,json_decoder,2026-04-09 04:37:38.412000+00:00,158,code_execution
61.0,,,,,,,45.65,,instrumented,32.0,46.85,153,False,,,,,,,20260409_123226,47.37,json_decoder,2026-04-09 04:37:28.586000+00:00,153,code_execution
32.0,,,,,,,41.3,,instrumented,26.0,42.73,71,False,,,,,,,20260409_151209,43.34,json_decoder,2026-04-09 07:16:28.739000+00:00,71,code_execution
109.0,,,,,,,50.0,,instrumented,42.0,50.11,305,False,,,,,,,20260409_151209,50.15,json_decoder,2026-04-09 07:22:08.133000+00:00,305,code_execution
15.0,,,,,,,47.1,,instrumented,29.0,46.85,127,False,,,,,,,20260414_234543,46.75,json_decoder,2026-04-14 15:47:31.451000+00:00,127,code_execution
9.0,,,,,,,33.33,,instrumented,0.0,44.12,9,False,,,,,,,20260409_114344,46.43,ipv4_parser,2026-04-09 03:45:37.002000+00:00,9,code_execution
119.0,,,,,,,119.0,,proxy,42.0,119.0,355,False,,,,,,,20260409_151209,119.0,json_decoder,2026-04-09 07:23:20.472000+00:00,355,code_execution
167.0,,,,,,,53.62,,instrumented,47.0,52.71,557,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:53:53.293000+00:00,557,code_execution
8.0,,,,,,,35.51,,whitebox_target,185.0,35.57,31,True,,,,,,,20260416_182127,35.6,json_decoder,2026-04-16 10:23:27.080000+00:00,31,code_execution
184.0,,,,,,,53.62,,instrumented,49.0,52.28,610,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:29:28.227000+00:00,610,code_execution
136.0,,,,,,,53.62,,instrumented,47.0,52.71,455,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:51:02.288000+00:00,455,code_execution
10.0,,,,,,,32.61,,instrumented,167.0,33.62,57,False,,,,,,,20260414_160707,34.06,json_decoder,2026-04-14 08:08:27.590000+00:00,57,code_execution
5.0,,,,,,,27.54,,instrumented,8.0,29.72,5,True,,,,,,,20260413_211859,30.65,json_decoder,2026-04-13 13:19:07.895000+00:00,5,code_execution
7.0,,,,,,,0.0,,proxy,0.0,0.0,10,True,,,,,,,20260416_143211,0.0,ipv6_parser,2026-04-16 06:34:01.140000+00:00,10,behavioral
8.0,,,,,,,39.13,,instrumented,170.0,39.7,17,False,,,,,,,20260414_133605,39.94,json_decoder,2026-04-14 05:36:38.420000+00:00,17,code_execution
12.0,,,,,,,44.2,,whitebox_target,198.0,46.2,44,False,,,,,,,20260416_220310,47.06,json_decoder,2026-04-16 14:05:06.628000+00:00,44,code_execution
39.0,,,,,,,28.26,,whitebox_target,186.0,30.15,435,False,,,,,,,20260417_175642,30.96,json_decoder,2026-04-17 09:58:42.782000+00:00,435,code_execution
12.0,,,,,,,47.1,,whitebox_target,202.0,46.85,75,False,,,,,,,20260416_183234,46.75,json_decoder,2026-04-16 10:34:14.099000+00:00,75,code_execution
2.0,,,,,,,9.42,,instrumented,2.0,10.41,2,True,,,,,,,20260414_125516,10.84,json_decoder,2026-04-14 04:55:22.515000+00:00,2,code_execution
81.0,,,,,,,53.62,,instrumented,36.0,52.06,255,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:07:56.042000+00:00,255,code_execution
9.0,,,,,,,31.16,,instrumented,14.0,32.1,22,False,,,,,,,20260409_113457,32.51,json_decoder,2026-04-09 03:36:02.283000+00:00,22,code_execution
10.0,,,,,,,42.03,,instrumented,180.0,41.87,32,False,,,,,,,20260414_133605,41.8,json_decoder,2026-04-14 05:36:53.513000+00:00,32,code_execution
2.0,,,,,,,33.33,,whitebox_target,163.0,33.41,17,False,,,,,,,20260416_183234,33.44,json_decoder,2026-04-16 10:33:18.610000+00:00,17,code_execution
2.0,,,,,,,26.81,,whitebox_target,136.0,29.28,2,True,,,,,,,20260417_180444,30.34,json_decoder,2026-04-17 10:04:45.876000+00:00,2,code_execution
36.0,,,,,,,36.0,,proxy,24.0,36.0,76,False,,,,,,,20260409_012300,36.0,json_decoder,2026-04-08 17:24:38.375000+00:00,76,code_execution
58.0,,,,,,,28.99,,whitebox_target,150.0,30.59,470,False,,,,,,,20260417_183226,31.27,json_decoder,2026-04-17 10:34:17.262000+00:00,470,code_execution
7.0,,,,,,,30.43,,instrumented,11.0,31.45,52,False,,,,,,,20260418_181902,31.89,json_decoder,2026-04-18 10:20:12.752000+00:00,52,code_execution
40.0,,,,,,,42.75,,instrumented,26.0,45.12,90,False,,,,,,,20260409_012300,46.13,json_decoder,2026-04-08 17:24:48.285000+00:00,90,code_execution
101.0,,,,,,,101.0,,proxy,39.0,101.0,282,False,,,,,,,20260409_151209,101.0,json_decoder,2026-04-09 07:21:34.201000+00:00,282,code_execution
197.0,,,,,,,53.62,,instrumented,50.0,52.71,677,False,,,,,,,20260409_151209,52.32,json_decoder,2026-04-09 07:31:11.630000+00:00,677,code_execution
22.0,,,,,,,15.94,,whitebox_target,133.0,19.74,186,False,,,,,,,20260417_224616,21.36,json_decoder,2026-04-17 14:46:55.121000+00:00,186,code_execution
44.0,,,,,,,28.99,,whitebox_target,150.0,30.59,345,False,,,,,,,20260417_183226,31.27,json_decoder,2026-04-17 10:33:57.394000+00:00,345,code_execution
102.0,,,,,,,50.0,,instrumented,42.0,50.54,287,True,,,,,,,20260409_123226,50.77,json_decoder,2026-04-09 04:41:18.860000+00:00,287,code_execution
82.0,,,,,,,45.65,,instrumented,34.0,47.94,215,False,,,,,,,20260409_123226,48.92,json_decoder,2026-04-09 04:39:17.138000+00:00,215,code_execution
30.0,,,,,,,41.3,,instrumented,20.0,41.65,68,False,,,,,,,20260414_132307,41.8,json_decoder,2026-04-14 05:25:00.291000+00:00,68,code_execution
24.0,,,,,,,43.48,,instrumented,23.0,45.55,58,True,,,,,,,20260414_130236,46.44,json_decoder,2026-04-14 05:04:37.098000+00:00,58,code_execution
102.0,,,,,,,53.62,,instrumented,36.0,52.06,344,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:08:51.978000+00:00,344,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,1,True,,,,,,,20260414_151303,0.0,json_decoder,2026-04-14 07:13:05.772000+00:00,1,code_execution
3.0,,,,,,,27.54,,instrumented,4.0,29.5,6,False,,,,,,,20260418_183800,30.34,json_decoder,2026-04-18 10:38:17.363000+00:00,6,code_execution
159.0,,,,,,,53.62,,instrumented,47.0,52.71,525,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:53:02.380000+00:00,525,code_execution
172.0,,,,,,,53.62,,instrumented,47.0,52.71,569,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:54:14.354000+00:00,569,code_execution
6.0,,,,,,,29.71,,instrumented,10.0,32.1,7,True,,,,,,,20260414_154058,33.13,json_decoder,2026-04-14 07:41:19.886000+00:00,7,code_execution
164.0,,,,,,,53.62,,instrumented,49.0,52.28,516,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:27:10.480000+00:00,516,code_execution
8.0,,,,,,,27.54,,instrumented,10.0,29.72,30,True,,,,,,,20260409_020552,30.65,json_decoder,2026-04-08 18:06:31.746000+00:00,30,code_execution
14.0,,,,,,,37.68,,instrumented,31.0,36.88,83,False,,,,,,,20260414_124032,36.53,json_decoder,2026-04-14 04:42:22.439000+00:00,83,code_execution
185.0,,,,,,,53.62,,instrumented,49.0,52.28,624,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:29:50.229000+00:00,624,code_execution
104.0,,,,,,,53.62,,instrumented,36.0,52.06,351,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:08:56.552000+00:00,351,code_execution
6.0,,,,,,,33.33,,instrumented,0.0,44.12,6,False,,,,,,,20260409_125901,46.43,ipv4_parser,2026-04-09 04:59:56.210000+00:00,6,code_execution
47.0,,,,,,,42.03,,instrumented,28.0,43.17,109,False,,,,,,,20260409_151209,43.65,json_decoder,2026-04-09 07:17:24.546000+00:00,109,code_execution
73.0,,,,,,,50.72,,instrumented,39.0,50.33,193,False,,,,,,,20260409_133542,50.15,json_decoder,2026-04-09 05:43:47.353000+00:00,193,code_execution
4.0,,,,,,,36.23,,instrumented,15.0,38.83,38,False,,,,,,,20260416_143405,39.94,json_decoder,2026-04-16 06:34:45.985000+00:00,38,code_execution
34.0,,,,,,,34.0,,proxy,23.0,34.0,60,False,,,,,,,20260409_012300,34.0,json_decoder,2026-04-08 17:24:22.384000+00:00,60,code_execution
1.0,,,,,,,1.0,,proxy,0.0,1.0,1,True,,,,,,,20260414_125516,1.0,json_decoder,2026-04-14 04:55:19.331000+00:00,1,code_execution
42.0,,,,,,,42.0,,proxy,26.0,42.0,99,False,,,,,,,20260409_012300,42.0,json_decoder,2026-04-08 17:24:53.358000+00:00,99,code_execution
4.0,,,,,,,0.0,,proxy,0.0,0.0,6,True,,,,,,,20260416_143211,0.0,ipv6_parser,2026-04-16 06:33:20.841000+00:00,6,behavioral
5.0,,,,,,,22.46,,instrumented,2.0,24.08,5,False,,,,,,,20260414_124940,24.77,json_decoder,2026-04-14 04:49:54.250000+00:00,5,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,2,False,,,,,,,20260414_112451,0.0,cidrize,2026-04-14 03:24:53.622000+00:00,2,behavioral
5.0,,,,,,,36.23,,instrumented,15.0,38.83,48,False,,,,,,,20260416_143405,39.94,json_decoder,2026-04-16 06:34:54.500000+00:00,48,code_execution
161.0,,,,,,,53.62,,instrumented,47.0,52.71,539,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:53:24.243000+00:00,539,code_execution
47.0,,,,,,,39.86,,instrumented,28.0,40.56,113,True,,,,,,,20260409_123226,40.87,json_decoder,2026-04-09 04:36:14.972000+00:00,113,code_execution
93.0,,,,,,,51.45,,instrumented,41.0,50.98,266,False,,,,,,,20260409_133542,50.77,json_decoder,2026-04-09 05:45:44.340000+00:00,266,code_execution
113.0,,,,,,,53.62,,instrumented,46.0,52.28,347,True,,,,,,,20260409_133542,51.7,json_decoder,2026-04-09 05:47:56.082000+00:00,347,code_execution
14.0,,,,,,,41.3,,instrumented,21.0,42.08,103,False,,,,,,,20260416_143405,42.41,json_decoder,2026-04-16 06:35:30.825000+00:00,103,code_execution
9.0,,,,,,,37.68,,instrumented,190.0,37.31,47,False,,,,,,,20260414_155639,37.15,json_decoder,2026-04-14 07:58:15.808000+00:00,47,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,2,False,,,,,,,20260418_170507,0.0,json_decoder,2026-04-18 09:05:08.810000+00:00,2,code_execution
8.0,,,,,,,42.75,,instrumented,178.0,42.52,25,False,,,,,,,20260414_141113,42.41,json_decoder,2026-04-14 06:13:06.105000+00:00,25,code_execution
2.0,,,,,,,0.0,,proxy,0.0,0.0,4,False,,,,,,,20260416_020122,0.0,cidrize,2026-04-15 18:02:17.367000+00:00,4,behavioral
109.0,,,,,,,50.0,,instrumented,42.0,50.54,312,False,,,,,,,20260409_123226,50.77,json_decoder,2026-04-09 04:42:02.727000+00:00,312,code_execution
99.0,,,,,,,52.17,,instrumented,43.0,51.41,287,False,,,,,,,20260409_133542,51.08,json_decoder,2026-04-09 05:46:17.683000+00:00,287,code_execution
7.0,,,,,,,44.93,,whitebox_target,186.0,43.6,56,False,,,,,,,20260416_183234,43.03,json_decoder,2026-04-16 10:33:56.698000+00:00,56,code_execution
10.0,,,,,,,39.13,,instrumented,170.0,39.7,23,False,,,,,,,20260414_133605,39.94,json_decoder,2026-04-14 05:36:44.409000+00:00,23,code_execution
14.0,,,,,,,45.65,,instrumented,201.0,45.99,68,False,,,,,,,20260414_133605,46.13,json_decoder,2026-04-14 05:37:30.047000+00:00,68,code_execution
63.0,,,,,,,48.55,,instrumented,37.0,47.72,163,False,,,,,,,20260409_133542,47.37,json_decoder,2026-04-09 05:42:56.142000+00:00,163,code_execution
53.0,,,,,,,15.94,,whitebox_target,133.0,19.74,288,False,,,,,,,20260417_211905,21.36,json_decoder,2026-04-17 13:19:59.886000+00:00,288,code_execution
92.0,,,,,,,49.28,,instrumented,39.0,49.24,250,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:20:52.080000+00:00,250,code_execution
27.0,,,,,,,25.0,,instrumented,0.0,37.5,39,False,,,,,,,20260409_140933,40.62,ipv6_parser,2026-04-09 06:24:15.589000+00:00,39,code_execution
121.0,,,,,,,121.0,,proxy,0.0,121.0,134,True,,,,,,,20260409_141821,121.0,cidrize,2026-04-09 06:43:32.442000+00:00,134,code_execution
28.0,,,,,,,44.2,,instrumented,23.0,43.38,43,False,,,,,,,20260414_212124,43.03,json_decoder,2026-04-14 13:22:49.361000+00:00,43,code_execution
14.0,,,,,,,38.41,,instrumented,12.0,40.35,24,False,,,,,,,20260414_154058,41.18,json_decoder,2026-04-14 07:41:54.025000+00:00,24,code_execution
7.0,,,,,,,39.86,,instrumented,172.0,40.56,35,False,,,,,,,20260414_151303,40.87,json_decoder,2026-04-14 07:13:46.698000+00:00,35,code_execution
165.0,,,,,,,53.62,,instrumented,47.0,52.71,554,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:53:48.689000+00:00,554,code_execution
183.0,,,,,,,53.62,,instrumented,49.0,52.28,598,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:29:11.944000+00:00,598,code_execution
167.0,,,,,,,53.62,,instrumented,49.0,52.28,539,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:27:41.395000+00:00,539,code_execution
99.0,,,,,,,49.28,,instrumented,39.0,49.24,274,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:21:23.910000+00:00,274,code_execution
31.0,,,,,,,41.3,,instrumented,20.0,41.65,71,False,,,,,,,20260414_132307,41.8,json_decoder,2026-04-14 05:25:05.463000+00:00,71,code_execution
13.0,,,,,,,32.61,,proxy,13.0,32.82,50,False,,,,,,,20260418_183800,32.82,json_decoder,2026-04-18 10:39:09.366000+00:00,50,code_execution
11.0,,,,,,,39.13,,instrumented,196.0,38.18,74,False,,,,,,,20260414_155639,37.77,json_decoder,2026-04-14 07:58:40.020000+00:00,74,code_execution
16.0,,,,,,,44.2,,instrumented,26.0,45.55,116,True,,,,,,,20260416_143405,46.13,json_decoder,2026-04-16 06:35:39.337000+00:00,116,code_execution
25.0,,,,,,,27.54,,whitebox_target,184.0,29.5,320,False,,,,,,,20260417_175642,30.34,json_decoder,2026-04-17 09:58:23.730000+00:00,320,code_execution
7.0,,,,,,,39.86,,proxy,172.0,40.87,32,False,,,,,,,20260414_151303,40.87,json_decoder,2026-04-14 07:13:43.759000+00:00,32,code_execution
7.0,,,,,,,39.86,,instrumented,19.0,41.21,53,True,,,,,,,20260416_143405,41.8,json_decoder,2026-04-16 06:34:59.001000+00:00,53,code_execution
8.0,,,,,,,30.43,,proxy,11.0,31.89,56,False,,,,,,,20260418_181902,31.89,json_decoder,2026-04-18 10:20:17.531000+00:00,56,code_execution
8.0,,,,,,,34.78,,whitebox_target,182.0,35.14,29,False,,,,,,,20260416_182127,35.29,json_decoder,2026-04-16 10:23:24.668000+00:00,29,code_execution
